Column1,ID,mean_score,min_eval,count,response,Column2
2001,GCA_000438825.1_49,0,10,1,0,
2002,GCA_000438825.1_5,0,10,1,0,
2003,GCA_000438825.1_51,0,10,1,0,
2004,GCA_000438825.1_60,0,10,1,0,
2005,GCA_000438825.1_65,0,10,1,0,
2006,GCA_000438825.1_66,0,10,1,0,
2007,GCA_000438825.1_7,0,10,1,0,
2009,GCA_000438825.1_72,0,10,1,0,
2010,GCA_000438825.1_76,0,10,1,0,
2011,GCA_000438825.1_77,0,10,1,0,
2012,GCA_000438825.1_78,0,10,1,0,
2014,GCA_000438825.1_9,0,10,1,0,
2015,GCA_000438825.1_91,0,10,1,0,
2016,GCA_000438825.1_94,0,10,1,0,
2017,GCA_000438825.1_97,0,10,1,0,
2018,GCA_000497505.1_104,0,10,1,0,
2019,GCA_000497505.1_107,0,10,1,0,
2020,GCA_000497505.1_108,0,10,1,0,
2021,GCA_000497505.1_109,0,10,1,0,
2022,GCA_000497505.1_110,0,10,1,0,
2023,GCA_000497505.1_111,0,10,1,0,
2025,GCA_000497505.1_120,0,10,1,0,
2026,GCA_000497505.1_122,0,10,1,0,
2027,GCA_000497505.1_123,0,10,1,0,
2028,GCA_000497505.1_124,0,10,1,0,
2029,GCA_000497505.1_126,0,10,1,0,
2030,GCA_000497505.1_127,0,10,1,0,
2031,GCA_000497505.1_129,0,10,1,0,
2033,GCA_000497505.1_132,0,10,1,0,
2034,GCA_000497505.1_135,0,10,1,0,
2035,GCA_000497505.1_138,0,10,1,0,
2036,GCA_000497505.1_139,0,10,1,0,
2037,GCA_000497505.1_14,0,10,1,0,
2038,GCA_000497505.1_147,0,10,1,0,
2040,GCA_000497505.1_156,0,10,1,0,
2041,GCA_000497505.1_158,0,10,1,0,
2042,GCA_000497505.1_159,0,10,1,0,
2043,GCA_000497505.1_16,0,10,1,0,
2044,GCA_000497505.1_162,0,10,1,0,
2045,GCA_000497505.1_164,0,10,1,0,
2047,GCA_000497505.1_168,0,10,1,0,
2048,GCA_000497505.1_17,0,10,1,0,
2049,GCA_000497505.1_173,0,10,1,0,
2050,GCA_000497505.1_178,0,10,1,0,
2051,GCA_000497505.1_18,0,10,1,0,
2052,GCA_000497505.1_180,0,10,1,0,
2053,GCA_000497505.1_183,0,10,1,0,
2054,GCA_000497505.1_186,0,10,1,0,
2055,GCA_000497505.1_188,0,10,1,0,
2056,GCA_000497505.1_19,0,10,1,0,
2058,GCA_000497505.1_192,0,10,1,0,
2059,GCA_000497505.1_193,0,10,1,0,
2060,GCA_000497505.1_197,0,10,1,0,
2061,GCA_000497505.1_2,0,10,1,0,
2062,GCA_000497505.1_20,0,10,1,0,
2063,GCA_000497505.1_207,0,10,1,0,
2064,GCA_000497505.1_209,0,10,1,0,
2065,GCA_000497505.1_21,0,10,1,0,
2066,GCA_000497505.1_210,0,10,1,0,
2067,GCA_000497505.1_211,0,10,1,0,
2068,GCA_000497505.1_214,0,10,1,0,
2069,GCA_000497505.1_22,0,10,1,0,
2070,GCA_000497505.1_220,0,10,1,0,
2071,GCA_000497505.1_222,0,10,1,0,
2072,GCA_000497505.1_223,0,10,1,0,
2073,GCA_000497505.1_224,0,10,1,0,
2075,GCA_000497505.1_228,0,10,1,0,
2076,GCA_000497505.1_229,0,10,1,0,
2078,GCA_000497505.1_233,0,10,1,0,
2079,GCA_000497505.1_236,0,10,1,0,
2080,GCA_000497505.1_238,0,10,1,0,
2081,GCA_000497505.1_24,0,10,1,0,
2082,GCA_000497505.1_240,0,10,1,0,
2083,GCA_000497505.1_241,0,10,1,0,
2084,GCA_000497505.1_242,0,10,1,0,
2086,GCA_000497505.1_246,0,10,1,0,
2088,GCA_000497505.1_248,0,10,1,0,
2089,GCA_000497505.1_251,0,10,1,0,
2090,GCA_000497505.1_256,0,10,1,0,
2091,GCA_000497505.1_260,0,10,1,0,
2092,GCA_000497505.1_265,0,10,1,0,
2094,GCA_000497505.1_27,0,10,1,0,
2095,GCA_000497505.1_270,0,10,1,0,
2096,GCA_000497505.1_274,0,10,1,0,
2097,GCA_000497505.1_279,0,10,1,0,
2098,GCA_000497505.1_28,0,10,1,0,
2099,GCA_000497505.1_282,0,10,1,0,
2100,GCA_000497505.1_283,0,10,1,0,
2101,GCA_000497505.1_284,0,10,1,0,
2102,GCA_000497505.1_285,0,10,1,0,
2103,GCA_000497505.1_289,0,10,1,0,
2104,GCA_000497505.1_298,0,10,1,0,
2107,GCA_000497505.1_310,0,10,1,0,
2108,GCA_000497505.1_312,0,10,1,0,
2109,GCA_000497505.1_314,0,10,1,0,
2111,GCA_000497505.1_32,0,10,1,0,
2112,GCA_000497505.1_320,0,10,1,0,
2113,GCA_000497505.1_324,0,10,1,0,
2115,GCA_000497505.1_331,0,10,1,0,
2116,GCA_000497505.1_332,0,10,1,0,
2118,GCA_000497505.1_336,0,10,1,0,
2119,GCA_000497505.1_345,0,10,1,0,
2120,GCA_000497505.1_346,0,10,1,0,
2121,GCA_000497505.1_355,0,10,1,0,
2122,GCA_000497505.1_357,0,10,1,0,
2123,GCA_000497505.1_359,0,10,1,0,
2124,GCA_000497505.1_363,0,10,1,0,
2125,GCA_000497505.1_366,0,10,1,0,
2126,GCA_000497505.1_369,0,10,1,0,
2127,GCA_000497505.1_37,0,10,1,0,
2128,GCA_000497505.1_371,0,10,1,0,
2129,GCA_000497505.1_373,0,10,1,0,
2130,GCA_000497505.1_374,0,10,1,0,
2132,GCA_000497505.1_377,0,10,1,0,
2133,GCA_000497505.1_380,0,10,1,0,
2134,GCA_000497505.1_4,0,10,1,0,
2135,GCA_000497505.1_40,0,10,1,0,
2136,GCA_000497505.1_402,0,10,1,0,
2138,GCA_000497505.1_427,0,10,1,0,
2139,GCA_000497505.1_431,0,10,1,0,
2140,GCA_000497505.1_468,0,10,1,0,
2141,GCA_000497505.1_47,0,10,1,0,
2142,GCA_000497505.1_48,0,10,1,0,
2143,GCA_000497505.1_483,0,10,1,0,
2144,GCA_000497505.1_513,0,10,1,0,
2145,GCA_000497505.1_514,0,10,1,0,
2146,GCA_000497505.1_515,0,10,1,0,
2147,GCA_000497505.1_52,0,10,1,0,
2149,GCA_000497505.1_53,0,10,1,0,
2150,GCA_000497505.1_54,0,10,1,0,
2151,GCA_000497505.1_55,0,10,1,0,
2152,GCA_000497505.1_56,0,10,1,0,
2153,GCA_000497505.1_59,0,10,1,0,
2154,GCA_000497505.1_61,0,10,1,0,
2155,GCA_000497505.1_63,0,10,1,0,
2156,GCA_000497505.1_64,0,10,1,0,
2157,GCA_000497505.1_65,0,10,1,0,
2159,GCA_000497505.1_7,0,10,1,0,
2160,GCA_000497505.1_73,0,10,1,0,
2161,GCA_000497505.1_8,0,10,1,0,
2162,GCA_000497505.1_84,0,10,1,0,
2163,GCA_000497505.1_85,0,10,1,0,
2164,GCA_000497505.1_88,0,10,1,0,
2165,GCA_000497505.1_9,0,10,1,0,
2166,GCA_000497505.1_90,0,10,1,0,
2167,GCA_000497505.1_91,0,10,1,0,
2168,GCA_000497505.1_94,0,10,1,0,
2169,GCA_000497505.1_96,0,10,1,0,
2170,GCA_000747565.1_1,0,10,1,0,
2171,GCA_000747565.1_100,0,10,1,0,
2172,GCA_000747565.1_101,0,10,1,0,
2173,GCA_000747565.1_106,0,10,1,0,
2174,GCA_000747565.1_108,0,10,1,0,
2175,GCA_000747565.1_109,0,10,1,0,
2176,GCA_000747565.1_110,0,10,1,0,
2177,GCA_000747565.1_111,0,10,1,0,
2178,GCA_000747565.1_112,0,10,1,0,
2179,GCA_000747565.1_114,0,10,1,0,
2180,GCA_000747565.1_115,0,10,1,0,
2181,GCA_000747565.1_116,0,10,1,0,
2182,GCA_000747565.1_118,0,10,1,0,
2183,GCA_000747565.1_119,0,10,1,0,
2184,GCA_000747565.1_12,0,10,1,0,
2185,GCA_000747565.1_121,0,10,1,0,
2186,GCA_000747565.1_122,0,10,1,0,
2187,GCA_000747565.1_126,0,10,1,0,
2188,GCA_000747565.1_127,0,10,1,0,
2189,GCA_000747565.1_128,0,10,1,0,
2190,GCA_000747565.1_129,0,10,1,0,
2191,GCA_000747565.1_131,0,10,1,0,
2192,GCA_000747565.1_132,0,10,1,0,
2193,GCA_000747565.1_133,0,10,1,0,
2194,GCA_000747565.1_136,0,10,1,0,
2195,GCA_000747565.1_137,0,10,1,0,
2196,GCA_000747565.1_138,0,10,1,0,
2197,GCA_000747565.1_140,0,10,1,0,
2198,GCA_000747565.1_141,0,10,1,0,
2199,GCA_000747565.1_148,0,10,1,0,
2200,GCA_000747565.1_15,0,10,1,0,
2201,GCA_000747565.1_151,0,10,1,0,
2202,GCA_000747565.1_153,0,10,1,0,
2203,GCA_000747565.1_157,0,10,1,0,
2204,GCA_000747565.1_160,0,10,1,0,
2205,GCA_000747565.1_163,0,10,1,0,
2206,GCA_000747565.1_164,0,10,1,0,
2207,GCA_000747565.1_165,0,10,1,0,
2208,GCA_000747565.1_168,0,10,1,0,
2209,GCA_000747565.1_171,0,10,1,0,
2210,GCA_000747565.1_173,0,10,1,0,
2211,GCA_000747565.1_178,0,10,1,0,
2212,GCA_000747565.1_18,0,10,1,0,
2213,GCA_000747565.1_180,0,10,1,0,
2214,GCA_000747565.1_184,0,10,1,0,
2215,GCA_000747565.1_185,0,10,1,0,
2217,GCA_000747565.1_189,0,10,1,0,
2218,GCA_000747565.1_192,0,10,1,0,
2220,GCA_000747565.1_2,0,10,1,0,
2222,GCA_000747565.1_201,0,10,1,0,
2223,GCA_000747565.1_205,0,10,1,0,
2224,GCA_000747565.1_213,0,10,1,0,
2225,GCA_000747565.1_215,0,10,1,0,
2226,GCA_000747565.1_217,0,10,1,0,
2227,GCA_000747565.1_219,0,10,1,0,
2228,GCA_000747565.1_22,0,10,1,0,
2229,GCA_000747565.1_220,0,10,1,0,
2230,GCA_000747565.1_222,0,10,1,0,
2231,GCA_000747565.1_230,0,10,1,0,
2232,GCA_000747565.1_237,0,10,1,0,
2233,GCA_000747565.1_238,0,10,1,0,
2234,GCA_000747565.1_24,0,10,1,0,
2235,GCA_000747565.1_242,0,10,1,0,
2236,GCA_000747565.1_245,0,10,1,0,
2237,GCA_000747565.1_248,0,10,1,0,
2238,GCA_000747565.1_249,0,10,1,0,
2239,GCA_000747565.1_25,0,10,1,0,
2240,GCA_000747565.1_251,0,10,1,0,
2241,GCA_000747565.1_252,0,10,1,0,
2243,GCA_000747565.1_258,0,10,1,0,
2244,GCA_000747565.1_262,0,10,1,0,
2245,GCA_000747565.1_263,0,10,1,0,
2246,GCA_000747565.1_264,0,10,1,0,
2247,GCA_000747565.1_269,0,10,1,0,
2248,GCA_000747565.1_272,0,10,1,0,
2249,GCA_000747565.1_277,0,10,1,0,
2250,GCA_000747565.1_28,0,10,1,0,
2251,GCA_000747565.1_280,0,10,1,0,
2252,GCA_000747565.1_285,0,10,1,0,
2253,GCA_000747565.1_286,0,10,1,0,
2254,GCA_000747565.1_288,0,10,1,0,
2255,GCA_000747565.1_294,0,10,1,0,
2256,GCA_000747565.1_296,0,10,1,0,
2257,GCA_000747565.1_298,0,10,1,0,
2258,GCA_000747565.1_300,0,10,1,0,
2259,GCA_000747565.1_301,0,10,1,0,
2260,GCA_000747565.1_302,0,10,1,0,
2261,GCA_000747565.1_311,0,10,1,0,
2262,GCA_000747565.1_312,0,10,1,0,
2263,GCA_000747565.1_313,0,10,1,0,
2264,GCA_000747565.1_318,0,10,1,0,
2265,GCA_000747565.1_320,0,10,1,0,
2266,GCA_000747565.1_322,0,10,1,0,
2267,GCA_000747565.1_328,0,10,1,0,
2268,GCA_000747565.1_330,0,10,1,0,
2269,GCA_000747565.1_333,0,10,1,0,
2270,GCA_000747565.1_334,0,10,1,0,
2271,GCA_000747565.1_335,0,10,1,0,
2272,GCA_000747565.1_336,0,10,1,0,
2274,GCA_000747565.1_344,0,10,1,0,
2275,GCA_000747565.1_353,0,10,1,0,
2276,GCA_000747565.1_356,0,10,1,0,
2277,GCA_000747565.1_360,0,10,1,0,
2278,GCA_000747565.1_367,0,10,1,0,
2279,GCA_000747565.1_371,0,10,1,0,
2280,GCA_000747565.1_373,0,10,1,0,
2281,GCA_000747565.1_38,0,10,1,0,
2282,GCA_000747565.1_383,0,10,1,0,
2283,GCA_000747565.1_388,0,10,1,0,
2284,GCA_000747565.1_391,0,10,1,0,
2285,GCA_000747565.1_392,0,10,1,0,
2286,GCA_000747565.1_404,0,10,1,0,
2288,GCA_000747565.1_407,0,10,1,0,
2289,GCA_000747565.1_409,0,10,1,0,
2290,GCA_000747565.1_411,0,10,1,0,
2291,GCA_000747565.1_416,0,10,1,0,
2292,GCA_000747565.1_423,0,10,1,0,
2293,GCA_000747565.1_425,0,10,1,0,
2294,GCA_000747565.1_426,0,10,1,0,
2295,GCA_000747565.1_427,0,10,1,0,
2296,GCA_000747565.1_429,0,10,1,0,
2297,GCA_000747565.1_431,0,10,1,0,
2298,GCA_000747565.1_433,0,10,1,0,
2299,GCA_000747565.1_434,0,10,1,0,
2300,GCA_000747565.1_437,0,10,1,0,
2301,GCA_000747565.1_439,0,10,1,0,
2302,GCA_000747565.1_44,0,10,1,0,
2303,GCA_000747565.1_440,0,10,1,0,
2304,GCA_000747565.1_443,0,10,1,0,
2305,GCA_000747565.1_449,0,10,1,0,
2306,GCA_000747565.1_462,0,10,1,0,
2307,GCA_000747565.1_467,0,10,1,0,
2308,GCA_000747565.1_470,0,10,1,0,
2309,GCA_000747565.1_471,0,10,1,0,
2310,GCA_000747565.1_478,0,10,1,0,
2311,GCA_000747565.1_482,0,10,1,0,
2312,GCA_000747565.1_486,0,10,1,0,
2314,GCA_000747565.1_498,0,10,1,0,
2315,GCA_000747565.1_5,0,10,1,0,
2316,GCA_000747565.1_500,0,10,1,0,
2317,GCA_000747565.1_502,0,10,1,0,
2318,GCA_000747565.1_507,0,10,1,0,
2319,GCA_000747565.1_508,0,10,1,0,
2320,GCA_000747565.1_51,0,10,1,0,
2321,GCA_000747565.1_511,0,10,1,0,
2322,GCA_000747565.1_52,0,10,1,0,
2323,GCA_000747565.1_521,0,10,1,0,
2324,GCA_000747565.1_525,0,10,1,0,
2325,GCA_000747565.1_526,0,10,1,0,
2326,GCA_000747565.1_531,0,10,1,0,
2327,GCA_000747565.1_532,0,10,1,0,
2328,GCA_000747565.1_534,0,10,1,0,
2329,GCA_000747565.1_536,0,10,1,0,
2330,GCA_000747565.1_537,0,10,1,0,
2331,GCA_000747565.1_539,0,10,1,0,
2332,GCA_000747565.1_54,0,10,1,0,
2333,GCA_000747565.1_541,0,10,1,0,
2334,GCA_000747565.1_549,0,10,1,0,
2335,GCA_000747565.1_551,0,10,1,0,
2337,GCA_000747565.1_6,0,10,1,0,
2338,GCA_000747565.1_62,0,10,1,0,
2339,GCA_000747565.1_63,0,10,1,0,
2340,GCA_000747565.1_64,0,10,1,0,
2341,GCA_000747565.1_65,0,10,1,0,
2342,GCA_000747565.1_67,0,10,1,0,
2343,GCA_000747565.1_68,0,10,1,0,
2344,GCA_000747565.1_70,0,10,1,0,
2345,GCA_000747565.1_71,0,10,1,0,
2346,GCA_000747565.1_77,0,10,1,0,
2347,GCA_000747565.1_78,0,10,1,0,
2348,GCA_000747565.1_88,0,10,1,0,
2349,GCA_000747565.1_89,0,10,1,0,
2350,GCA_000747565.1_90,0,10,1,0,
2353,GCA_001042875.1_130,0,10,1,0,
2354,GCA_001042875.1_134,0,10,1,0,
2355,GCA_001042875.1_136,0,10,1,0,
2356,GCA_001042875.1_138,0,10,1,0,
2357,GCA_001042875.1_14,0,10,1,0,
2358,GCA_001042875.1_143,0,10,1,0,
2359,GCA_001042875.1_152,0,10,1,0,
2360,GCA_001042875.1_156,0,10,1,0,
2362,GCA_001042875.1_173,0,10,1,0,
2363,GCA_001042875.1_190,0,10,1,0,
2365,GCA_001042875.1_199,0,10,1,0,
2366,GCA_001042875.1_200,0,10,1,0,
2368,GCA_001042875.1_223,0,10,1,0,
2369,GCA_001042875.1_228,0,10,1,0,
2370,GCA_001042875.1_245,0,10,1,0,
2371,GCA_001042875.1_264,0,10,1,0,
2372,GCA_001042875.1_292,0,10,1,0,
2373,GCA_001042875.1_293,0,10,1,0,
2374,GCA_001042875.1_300,0,10,1,0,
2375,GCA_001042875.1_304,0,10,1,0,
2376,GCA_001042875.1_329,0,10,1,0,
2377,GCA_001042875.1_349,0,10,1,0,
2379,GCA_001042875.1_392,0,10,1,0,
2380,GCA_001042875.1_405,0,10,1,0,
2381,GCA_001042875.1_411,0,10,1,0,
2382,GCA_001042875.1_413,0,10,1,0,
2383,GCA_001042875.1_418,0,10,1,0,
2384,GCA_001042875.1_434,0,10,1,0,
2385,GCA_001042875.1_436,0,10,1,0,
2386,GCA_001042875.1_45,0,10,1,0,
2388,GCA_001042875.1_461,0,10,1,0,
2390,GCA_001042875.1_476,0,10,1,0,
2391,GCA_001042875.1_497,0,10,1,0,
2392,GCA_001042875.1_5,0,10,1,0,
2393,GCA_001042875.1_515,0,10,1,0,
2394,GCA_001042875.1_522,0,10,1,0,
2396,GCA_001042875.1_572,0,10,1,0,
2397,GCA_001042875.1_574,0,10,1,0,
2398,GCA_001042875.1_579,0,10,1,0,
2399,GCA_001042875.1_594,0,10,1,0,
2400,GCA_001042875.1_6,0,10,1,0,
2401,GCA_001042875.1_605,0,10,1,0,
2402,GCA_001042875.1_83,0,10,1,0,
2403,GCA_001042875.1_99,0,10,1,0,
2404,GCA_001559675.1_1,0,10,1,0,
2405,GCA_001559675.1_101,0,10,1,0,
2406,GCA_001559675.1_103,0,10,1,0,
2407,GCA_001559675.1_109,0,10,1,0,
2408,GCA_001559675.1_111,0,10,1,0,
2409,GCA_001559675.1_122,0,10,1,0,
2410,GCA_001559675.1_123,0,10,1,0,
2411,GCA_001559675.1_126,0,10,1,0,
2412,GCA_001559675.1_13,0,10,1,0,
2413,GCA_001559675.1_131,0,10,1,0,
2414,GCA_001559675.1_135,0,10,1,0,
2415,GCA_001559675.1_139,0,10,1,0,
2417,GCA_001559675.1_141,0,10,1,0,
2418,GCA_001559675.1_142,0,10,1,0,
2419,GCA_001559675.1_147,0,10,1,0,
2420,GCA_001559675.1_149,0,10,1,0,
2421,GCA_001559675.1_15,0,10,1,0,
2422,GCA_001559675.1_151,0,10,1,0,
2423,GCA_001559675.1_161,0,10,1,0,
2424,GCA_001559675.1_165,0,10,1,0,
2425,GCA_001559675.1_167,0,10,1,0,
2426,GCA_001559675.1_169,0,10,1,0,
2427,GCA_001559675.1_170,0,10,1,0,
2428,GCA_001559675.1_18,0,10,1,0,
2429,GCA_001559675.1_182,0,10,1,0,
2430,GCA_001559675.1_184,0,10,1,0,
2431,GCA_001559675.1_185,0,10,1,0,
2434,GCA_001559675.1_198,0,10,1,0,
2435,GCA_001559675.1_20,0,10,1,0,
2436,GCA_001559675.1_212,0,10,1,0,
2437,GCA_001559675.1_214,0,10,1,0,
2438,GCA_001559675.1_215,0,10,1,0,
2439,GCA_001559675.1_225,0,10,1,0,
2440,GCA_001559675.1_226,0,10,1,0,
2441,GCA_001559675.1_228,0,10,1,0,
2442,GCA_001559675.1_23,0,10,1,0,
2443,GCA_001559675.1_231,0,10,1,0,
2444,GCA_001559675.1_234,0,10,1,0,
2446,GCA_001559675.1_243,0,10,1,0,
2447,GCA_001559675.1_246,0,10,1,0,
2448,GCA_001559675.1_252,0,10,1,0,
2449,GCA_001559675.1_256,0,10,1,0,
2450,GCA_001559675.1_259,0,10,1,0,
2451,GCA_001559675.1_261,0,10,1,0,
2452,GCA_001559675.1_263,0,10,1,0,
2454,GCA_001559675.1_275,0,10,1,0,
2455,GCA_001559675.1_277,0,10,1,0,
2456,GCA_001559675.1_282,0,10,1,0,
2457,GCA_001559675.1_287,0,10,1,0,
2458,GCA_001559675.1_290,0,10,1,0,
2459,GCA_001559675.1_293,0,10,1,0,
2460,GCA_001559675.1_298,0,10,1,0,
2461,GCA_001559675.1_3,0,10,1,0,
2462,GCA_001559675.1_301,0,10,1,0,
2463,GCA_001559675.1_303,0,10,1,0,
2464,GCA_001559675.1_304,0,10,1,0,
2465,GCA_001559675.1_305,0,10,1,0,
2466,GCA_001559675.1_311,0,10,1,0,
2467,GCA_001559675.1_319,0,10,1,0,
2468,GCA_001559675.1_326,0,10,1,0,
2469,GCA_001559675.1_336,0,10,1,0,
2470,GCA_001559675.1_345,0,10,1,0,
2471,GCA_001559675.1_348,0,10,1,0,
2472,GCA_001559675.1_350,0,10,1,0,
2473,GCA_001559675.1_354,0,10,1,0,
2474,GCA_001559675.1_358,0,10,1,0,
2475,GCA_001559675.1_36,0,10,1,0,
2476,GCA_001559675.1_360,0,10,1,0,
2477,GCA_001559675.1_361,0,10,1,0,
2478,GCA_001559675.1_364,0,10,1,0,
2480,GCA_001559675.1_378,0,10,1,0,
2481,GCA_001559675.1_385,0,10,1,0,
2482,GCA_001559675.1_393,0,10,1,0,
2483,GCA_001559675.1_397,0,10,1,0,
2484,GCA_001559675.1_40,0,10,1,0,
2486,GCA_001559675.1_407,0,10,1,0,
2487,GCA_001559675.1_408,0,10,1,0,
2488,GCA_001559675.1_411,0,10,1,0,
2489,GCA_001559675.1_413,0,10,1,0,
2491,GCA_001559675.1_418,0,10,1,0,
2492,GCA_001559675.1_423,0,10,1,0,
2493,GCA_001559675.1_425,0,10,1,0,
2494,GCA_001559675.1_43,0,10,1,0,
2495,GCA_001559675.1_430,0,10,1,0,
2496,GCA_001559675.1_435,0,10,1,0,
2497,GCA_001559675.1_437,0,10,1,0,
2498,GCA_001559675.1_44,0,10,1,0,
2499,GCA_001559675.1_443,0,10,1,0,
2503,GCA_001559675.1_528,0,10,1,0,
2504,GCA_001559675.1_54,0,10,1,0,
2505,GCA_001559675.1_542,0,10,1,0,
2506,GCA_001559675.1_547,0,10,1,0,
2507,GCA_001559675.1_551,0,10,1,0,
2508,GCA_001559675.1_7,0,10,1,0,
2509,GCA_001559675.1_70,0,10,1,0,
2510,GCA_001559675.1_76,0,10,1,0,
2511,GCA_001559675.1_79,0,10,1,0,
2513,GCA_001559675.1_85,0,10,1,0,
2514,GCA_001559675.1_96,0,10,1,0,
2515,GCA_001559675.1_98,0,10,1,0,
2516,GCA_001648195.1_39,0,10,1,0,
2517,GCA_001648195.1_4,0,10,1,0,
2520,GCA_001874505.1_109,0,10,1,0,
2521,GCA_001874505.1_11,0,10,1,0,
2524,GCA_001874505.1_137,0,10,1,0,
2525,GCA_001874505.1_14,0,10,1,0,
2526,GCA_001874505.1_140,0,10,1,0,
2527,GCA_001874505.1_143,0,10,1,0,
2528,GCA_001874505.1_146,0,10,1,0,
2529,GCA_001874505.1_164,0,10,1,0,
2530,GCA_001874505.1_170,0,10,1,0,
2533,GCA_001874505.1_191,0,10,1,0,
2535,GCA_001874505.1_196,0,10,1,0,
2536,GCA_001874505.1_197,0,10,1,0,
2537,GCA_001874505.1_198,0,10,1,0,
2538,GCA_001874505.1_202,0,10,1,0,
2539,GCA_001874505.1_208,0,10,1,0,
2540,GCA_001874505.1_213,0,10,1,0,
2541,GCA_001874505.1_216,0,10,1,0,
2542,GCA_001874505.1_22,0,10,1,0,
2544,GCA_001874505.1_223,0,10,1,0,
2545,GCA_001874505.1_224,0,10,1,0,
2546,GCA_001874505.1_227,0,10,1,0,
2547,GCA_001874505.1_23,0,10,1,0,
2549,GCA_001874505.1_242,0,10,1,0,
2551,GCA_001874505.1_247,0,10,1,0,
2552,GCA_001874505.1_257,0,10,1,0,
2553,GCA_001874505.1_273,0,10,1,0,
2554,GCA_001874505.1_3,0,10,1,0,
2555,GCA_001874505.1_39,0,10,1,0,
2556,GCA_001874505.1_59,0,10,1,0,
2557,GCA_001874505.1_6,0,10,1,0,
2558,GCA_001874505.1_75,0,10,1,0,
2559,GCA_001874505.1_76,0,10,1,0,
2560,GCA_001874505.1_81,0,10,1,0,
2561,GCA_001874505.1_85,0,10,1,0,
2562,GCA_001874505.1_86,0,10,1,0,
2563,GCA_001874505.1_90,0,10,1,0,
2564,GCA_001874505.1_97,0,10,1,0,
2565,GCA_001886455.1_103,0,10,1,0,
2566,GCA_001886455.1_104,0,10,1,0,
2567,GCA_001886455.1_24,0,10,1,0,
2569,GCA_001886455.1_29,0,10,1,0,
2570,GCA_001886455.1_30,0,10,1,0,
2571,GCA_001886455.1_33,0,10,1,0,
2572,GCA_001886455.1_39,0,10,1,0,
2573,GCA_001886455.1_4,0,10,1,0,
2574,GCA_001886455.1_42,0,10,1,0,
2575,GCA_001886455.1_44,0,10,1,0,
2576,GCA_001886455.1_54,0,10,1,0,
2577,GCA_001886455.1_59,0,10,1,0,
2578,GCA_001886455.1_6,0,10,1,0,
2579,GCA_001886455.1_62,0,10,1,0,
2581,GCA_001886455.1_67,0,10,1,0,
2582,GCA_001886455.1_75,0,10,1,0,
2583,GCA_001886455.1_79,0,10,1,0,
2584,GCA_001886455.1_8,0,10,1,0,
2585,GCA_001886455.1_80,0,10,1,0,
2586,GCA_001886455.1_84,0,10,1,0,
2587,GCA_001886455.1_96,0,10,1,0,
2588,GCA_001886455.1_99,0,10,1,0,
2589,GCA_002072655.1_104,0,10,1,0,
2591,GCA_002072655.1_108,0,10,1,0,
2592,GCA_002072655.1_112,0,10,1,0,
2593,GCA_002072655.1_120,0,10,1,0,
2594,GCA_002072655.1_132,0,10,1,0,
2595,GCA_002072655.1_144,0,10,1,0,
2596,GCA_002072655.1_150,0,10,1,0,
2597,GCA_002072655.1_154,0,10,1,0,
2598,GCA_002072655.1_168,0,10,1,0,
2599,GCA_002072655.1_173,0,10,1,0,
2600,GCA_002072655.1_178,0,10,1,0,
2601,GCA_002072655.1_179,0,10,1,0,
2602,GCA_002072655.1_192,0,10,1,0,
2604,GCA_002072655.1_198,0,10,1,0,
2605,GCA_002072655.1_199,0,10,1,0,
2606,GCA_002072655.1_200,0,10,1,0,
2608,GCA_002072655.1_227,0,10,1,0,
2609,GCA_002072655.1_228,0,10,1,0,
2612,GCA_002072655.1_256,0,10,1,0,
2613,GCA_002072655.1_257,0,10,1,0,
2614,GCA_002072655.1_26,0,10,1,0,
2615,GCA_002072655.1_261,0,10,1,0,
2616,GCA_002072655.1_263,0,10,1,0,
2617,GCA_002072655.1_27,0,10,1,0,
2619,GCA_002072655.1_280,0,10,1,0,
2620,GCA_002072655.1_282,0,10,1,0,
2621,GCA_002072655.1_283,0,10,1,0,
2622,GCA_002072655.1_289,0,10,1,0,
2623,GCA_002072655.1_294,0,10,1,0,
2624,GCA_002072655.1_298,0,10,1,0,
2625,GCA_002072655.1_299,0,10,1,0,
2626,GCA_002072655.1_302,0,10,1,0,
2628,GCA_002072655.1_313,0,10,1,0,
2629,GCA_002072655.1_33,0,10,1,0,
2630,GCA_002072655.1_39,0,10,1,0,
2631,GCA_002072655.1_50,0,10,1,0,
2632,GCA_002072655.1_69,0,10,1,0,
2633,GCA_002072655.1_81,0,10,1,0,
2634,GCA_002072655.1_87,0,10,1,0,
2635,GCA_002072655.1_9,0,10,1,0,
2636,GCA_002072655.1_95,0,10,1,0,
2637,GCA_002072655.1_98,0,10,1,0,
2638,GCA_002208745.1_12,0,10,1,0,
2639,GCA_002208745.1_129,0,10,1,0,
2640,GCA_002208745.1_131,0,10,1,0,
2641,GCA_002208745.1_151,0,10,1,0,
2642,GCA_002208745.1_16,0,10,1,0,
2643,GCA_002208745.1_163,0,10,1,0,
2644,GCA_002208745.1_176,0,10,1,0,
2645,GCA_002208745.1_195,0,10,1,0,
2646,GCA_002208745.1_206,0,10,1,0,
2647,GCA_002208745.1_244,0,10,1,0,
2648,GCA_002208745.1_247,0,10,1,0,
2649,GCA_002208745.1_283,0,10,1,0,
2650,GCA_002208745.1_290,0,10,1,0,
2651,GCA_002208745.1_50,0,10,1,0,
